epoch,lr,train_loss,val_loss,train_auroc,val_auroc,val_auprc,segundos
1,9.890738003669029e-05,3.3598283098351143,2.6867568398231905,0.5575659956787138,0.526296131264416,0.4190477935593131,36.4
2,9.567727288213005e-05,2.2025397725727247,2.3652853604877557,0.6371717312335855,0.5224562277206961,0.40945620007238814,12.2
3,9.045084971874738e-05,1.5439134625914674,1.966686532751798,0.7078788574480314,0.5561143583560495,0.43112638449020035,12.7
4,8.345653031794292e-05,1.222561612410575,1.8608743487753288,0.7610934449638455,0.5578475571398616,0.4329332339800589,12.9
5,7.500000000000001e-05,0.9752321061140262,1.8224018122954642,0.8096212117511629,0.5522187565527364,0.429861246798421,13.2
6,6.545084971874738e-05,0.7884813231340847,1.7193069949043596,0.8508791961170297,0.5547939819668694,0.43624449488407546,12.9
7,5.522642316338269e-05,0.6717251725448584,1.7810618043241666,0.8803541858999722,0.5514488100230657,0.4331983981494738,12.8
8,4.4773576836617344e-05,0.6057212118036258,1.8731405084245554,0.8980594103577353,0.5538602170266304,0.4269635326360399,12.7
