epoch,lr,train_loss,val_loss,train_auroc,val_auroc,val_auprc,segundos
1,9.938441702975689e-05,0.5651599448389207,0.46780393981352086,0.7922114827485672,0.8661137440758293,0.8124475402325998,64.4
2,9.755282581475769e-05,0.37561787299695504,0.4324386639162131,0.9192186756125375,0.8959295698602195,0.8542933583848646,51.4
3,9.45503262094184e-05,0.2797053703141714,0.42211438428741804,0.9571518989677558,0.9077029215909772,0.8780620330721983,50.5
4,9.045084971874738e-05,0.17952250519821777,0.48176654087011084,0.9848512527540662,0.8919851220829085,0.857749541731935,50.4
5,8.535533905932738e-05,0.16564077094389482,0.5133019344512686,0.9860718991153774,0.9028286039954407,0.8731824761628247,49.7
6,7.938926261462366e-05,0.12307403922000064,0.5359033996335213,0.9920976295656603,0.9051382806407103,0.8691673394231767,49.3
7,7.269952498697734e-05,0.09425622147924627,0.5988713776677604,0.9956968294564202,0.9062481252624632,0.86337962111927,49.6
8,6.545084971874738e-05,0.05984272761807827,0.5750378164334026,0.9985154799732805,0.8937698722178895,0.8574775661447285,48.4
